bin_no,house_no,street_name,job_no,zip_code,job_start_date,latitude,longitude,subway_count_tenth_mi,subway_count_half_mi,subway_count_one_mi,subway_count_two_five_mi,hist_dist_name,park_count_tenth_mi,park_count_half_mi,park_count_one_mi,park_count_two_five_mi,closest_park,name_closest_park,complaints2014_15,complaints2015_16,complaints2016_17,complaints2017_18,complaints2018_19,complaints2019_20,total_complaints,borough_BROOKLYN,borough_MANHATTAN,borough_QUEENS,borough_STATEN ISLAND,owners_business_type_CORPORATION,owners_business_type_HPD,owners_business_type_INDIVIDUAL,owners_business_type_NYC AGENCY,owners_business_type_NYCHA/HHC,owners_business_type_OTHER,owners_business_type_OTHER GOV'T AGENCY,owners_business_type_PARTNERSHIP,non-profit_Y,in_hist_dist_1
2127428,2889,E 197 STREET,220518679,10461,2017-04-27,40.854597,-73.831693,0,5,10,36,none,1,4,12,78,0.0191265763198308,Hutchinson River Parkway,24,25,15,29,23,27,143,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5165141,410,PAGE AVENUE,520287047,10307,2017-04-27,40.514074,-74.232135,0,6,8,15,none,1,5,8,19,0.0094661610881206,Long Pond Park,0,1,0,2,0,0,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3049849,703,LAFAYETTE AVENUE,321259455,11221,2017-04-27,40.690643,-73.944746,0,4,33,241,none,2,31,84,323,0.0393045900998131,Herbert Von King Park,104,120,97,116,129,111,677,1,0,0,0,1,0,0,0,0,0,0,0,0,0
3328068,129,TROUTMAN STREET,321450979,11206,2017-04-27,40.699786,-73.929545,0,6,35,165,none,2,13,57,298,0.0466787696616937,Fermi Playground,86,86,90,68,61,58,449,1,0,0,0,0,0,1,0,0,0,0,0,0,0
5168646,27,WESTPORT STREET,520295617,10314,2017-04-27,40.583794,-74.160518,0,0,0,8,none,0,2,6,49,0.3771257098078733,LaTourette Park & Golf Course,12,11,11,7,2,4,47,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2015687,235,W. KINGSBRIDGE ROAD,220538470,10463,2017-04-27,40.872436,-73.90447,0,6,45,124,none,1,17,52,229,0.0420139971939964,Riverbend Playground,108,132,116,85,123,141,705,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3418168,306,PARK AVENUE,320623508,11205,2017-04-27,40.695614,-73.965261,0,0,43,256,none,1,16,86,404,0.0637549115114147,Washington Hall Park,52,41,37,59,45,62,296,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5050447,75,PEARSALL ST,520272525,10305,2017-04-27,40.589493,-74.073756,0,0,2,14,none,1,5,9,45,0.0942505868751668,South Beach Wetlands,8,16,8,15,7,11,65,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3249578,52,NOEL AVENUE,321189058,11229,2017-04-27,40.588157,-73.923797,0,0,0,15,none,0,2,9,48,0.1503143416397573,Marine Park,9,10,9,2,12,5,47,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3342443,214,SUMPTER STREET,321444193,11233,2017-04-27,40.680456,-73.91589,0,13,27,167,none,2,28,86,294,0.0859628147534991,BSCAH Urban Farm,80,74,52,56,53,59,374,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3421408,917,EAST  27TH  STREET,321326793,11210,2017-04-27,40.628224,-73.950047,0,8,19,84,none,0,3,15,109,0.3203637158174623,Andries Playground,12,21,22,14,22,29,120,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3249654,105,DARE COURT,321192669,11229,2017-04-28,40.589724,-73.923943,0,0,0,15,none,1,2,7,50,0.0920629848192822,Marine Park,16,16,12,7,16,9,76,1,0,0,0,1,0,0,0,0,0,0,0,0,0
3424897,127,TROUTMAN STREET,321450988,11206,2017-04-28,40.69975,-73.929577,0,6,35,165,none,2,13,57,298,0.0471636853234249,El Garden,90,87,93,68,61,58,457,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1089809,320,WEST 135 STREET,121190861,10030,2018-12-19,40.816771,-73.94721,4,12,46,205,none,2,35,103,308,0.056845217438949,St. Nicholas Park,177,200,190,199,210,190,1166,0,1,0,0,1,0,0,0,0,0,0,0,0,0
5165142,414,PAGE AVENUE,520287056,10307,2017-04-28,40.514013,-74.232117,0,6,8,15,none,1,5,8,19,0.00947705018833,Long Pond Park,0,1,0,2,0,0,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3426346,50,BRIDGE PARK DRIVE,321189003,11201,2017-04-28,40.692967,-74.001042,0,3,61,314,none,2,19,68,291,0.0,Brooklyn Bridge Park,19,17,17,22,16,15,106,1,0,0,0,1,0,0,0,0,0,0,0,0,0
4618239,64-29,228TH STREET,421397358,11364,2017-05-01,40.748729,-73.749359,0,0,0,0,none,0,4,20,69,0.1871097738050424,Alley Park,7,10,4,6,5,15,47,0,0,1,0,0,0,1,0,0,0,0,0,0,0
3425320,1764,UNION STREET,321514152,11213,2017-05-01,40.667721,-73.929506,0,10,22,154,none,2,9,60,295,0.0380562594160944,Eastern Parkway,240,207,235,176,176,179,1213,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3426647,210,NORTH 10 STREET,321126580,11211,2017-05-01,40.718364,-73.954142,0,14,41,230,none,2,17,71,357,0.0790605041101617,Pvt. Sonsire Triangle,71,68,57,61,52,45,354,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1007873,258,BOWERY,121190291,10012,2017-05-02,40.723223,-73.992954,1,38,126,497,none,2,23,126,318,0.0643937629487048,Liz Christy Garden,250,256,241,251,311,278,1587,0,1,0,0,1,0,0,0,0,0,0,0,0,0
5037322,393,EDINBORO,520206401,10306,2017-05-02,40.576637,-74.140277,0,0,0,14,none,1,1,10,45,0.0421180054772188,LaTourette Park & Golf Course,2,2,1,3,3,0,11,0,0,0,1,0,0,1,0,0,0,0,0,0,0
5170008,91,FREMONT AVENUE,520299427,10306,2017-05-02,40.579442,-74.110407,3,3,7,19,none,0,2,10,50,0.4825879291791363,High Rock Park,12,8,15,12,10,15,72,0,0,0,1,0,0,1,0,0,0,0,0,0,0
5164121,95,FREMONT AVENUE,520299445,10306,2017-05-02,40.579393,-74.110317,3,3,7,19,none,0,2,10,50,0.4850495967881166,Park,12,8,15,12,10,15,72,0,0,0,1,0,0,1,0,0,0,0,0,0,0
5168931,47,BELWOOD LOOP,520277012,10307,2017-05-02,40.503951,-74.229475,0,0,0,15,none,1,5,6,16,0.0381801025433899,Conference House Park,0,1,3,0,1,3,8,0,0,0,1,1,0,0,0,0,0,0,0,0,0
3418171,312,PARK AVENUE,320623615,11205,2017-05-02,40.695608,-73.965038,0,0,41,251,none,1,16,85,405,0.0756094232336332,Washington Hall Park,52,41,37,59,45,62,296,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3425550,1545,BERGEN STREET,321190698,11213,2017-05-02,40.675142,-73.932296,0,11,23,200,none,3,19,66,312,0.0267151794843479,Neighborhood Community Garden,77,75,75,79,84,97,487,1,0,0,0,1,0,0,0,0,0,0,0,0,0
3414472,310,PARK AVENUE,320623535,11205,2017-05-02,40.695611,-73.965113,0,0,41,251,none,1,16,86,404,0.0716329540117676,Washington Hall Park,52,41,37,59,45,62,296,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5165136,712,ROCKAWAY STREET,520219629,10307,2017-05-03,40.499721,-74.238917,0,0,0,13,none,1,3,6,12,0.0311985657136807,Conference House Park,5,2,6,2,6,1,22,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3097747,917,CLEVELAND STREET,321678010,11208,2019-03-28,40.662327,-73.879407,0,2,14,84,none,0,20,70,197,0.1681496110685985,Jerome Playground,127,136,108,132,125,87,715,1,0,0,0,1,0,0,0,0,0,0,0,0,0
4618079,32-37,100 STREET,421332230,11369,2017-05-03,40.758432,-73.868671,0,0,15,74,none,1,13,34,144,0.0299151408599063,Fisher Pool,76,71,76,72,78,78,451,0,0,1,0,0,0,1,0,0,0,0,0,0,0
4618078,32-41,100 STREET,421332221,11369,2017-05-03,40.75838,-73.868661,0,0,15,74,none,1,13,34,144,0.0321462906898239,Fisher Pool,75,67,72,71,72,77,434,0,0,1,0,0,0,1,0,0,0,0,0,0,0
4465696,118,BEDFORD AVENUE,421433773,11697,2017-05-04,40.560051,-73.912802,0,0,0,0,none,0,0,0,11,1.3173845717370332,Marine Park,9,6,4,3,5,3,30,0,0,1,0,1,0,0,0,0,0,0,0,0,0
4618312,203-18,27 AVE,421366961,11360,2017-05-04,40.774214,-73.78782,0,0,0,4,none,1,5,19,69,0.099398618010828,Bayside Fields,6,7,7,6,4,4,34,0,0,1,0,0,0,1,0,0,0,0,0,0,0
4296996,14,WEST 12TH ROAD,420656515,11693,2017-05-04,40.604484,-73.820627,0,1,1,21,none,0,7,11,39,0.1115217742230395,Gene Gray Playground,10,8,8,9,11,18,64,0,0,1,0,0,0,1,0,0,0,0,0,0,0
4615118,31-47,137 STREET,421396849,11354,2017-05-04,40.768843,-73.831177,0,0,10,21,none,0,7,18,94,0.1579911612331915,Lewis H Latimer House,28,39,34,35,43,43,222,0,0,1,0,1,0,0,0,0,0,0,0,0,0
3191765,2123,EAST 3 STREET,321473801,11223,2017-05-04,40.598427,-73.968873,0,8,22,103,none,0,6,24,89,0.1632740117267173,Ocean Parkway Malls,12,15,9,5,11,14,66,1,0,0,0,0,0,1,0,0,0,0,0,0,0
5161519,27,SAVONA COURT,520140393,10309,2017-05-04,40.522115,-74.221649,0,6,6,16,none,0,6,9,33,0.1068149365992276,Meredith Woods,3,7,0,3,4,3,20,0,0,0,1,0,0,1,0,0,0,0,0,0,0
4618660,139-20,34 AVE,421239216,11354,2017-05-04,40.767129,-73.828503,0,0,10,21,none,1,6,18,95,0.0645501115061284,Lewis H Latimer House,41,33,41,44,47,38,244,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3425896,2,MCGUINNESS BLVD,320622117,11222,2017-05-04,40.722892,-73.947151,0,6,29,180,none,0,10,54,333,0.1320875890641413,Ericsson Playground,50,37,37,31,36,38,229,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1003688,193,HENRY STREET,122576738,10002,2017-05-04,40.713583,-73.987833,0,13,66,477,none,3,31,128,361,0.0468288299567523,Little Flower Playground,182,190,144,187,202,182,1087,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3425895,4,MCGUINNESS BLVD,320622135,11222,2017-05-08,40.722953,-73.947187,0,6,29,182,none,0,10,54,333,0.133387731558793,Ericsson Playground,49,37,37,29,35,38,225,1,0,0,0,1,0,0,0,0,0,0,0,0,0
3418172,314,PARK AVENUE,320623526,11205,2017-05-04,40.695605,-73.964966,0,0,41,252,none,2,16,85,405,0.0794255538280216,Washington Hall Park,47,38,31,53,42,55,266,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3418202,6,MCGUINNESS BLVD,320622144,11222,2017-05-04,40.723013,-73.947223,0,6,29,183,none,0,10,54,333,0.1347426646903468,Ericsson Playground,48,37,35,28,33,34,215,1,0,0,0,1,0,0,0,0,0,0,0,0,0
3425493,16,UNDERHILL AVENUE,321455313,11238,2017-05-04,40.680572,-73.964707,0,7,64,240,none,1,21,56,357,0.0061178852338858,Lowry Triangle,46,45,52,57,53,29,282,1,0,0,0,1,0,0,0,0,0,0,0,0,0
3425715,179,THROOP AVE,321196102,11206,2017-05-04,40.698451,-73.943986,0,14,36,235,none,2,31,91,346,0.0528094785775803,Sumner Playground,150,157,195,203,133,168,1006,1,0,0,0,1,0,0,0,0,0,0,0,1,0
4620272,823,MEEHAN AVENUE,421240366,11691,2017-07-14,40.598438,-73.744353,0,0,4,12,none,1,8,15,32,0.0414665170309197,Lanett Playground,16,19,6,13,17,13,84,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2127282,2120,DALY AVE,220482779,10460,2017-05-05,40.84511,-73.881266,0,5,14,136,none,2,26,63,316,0.0413440055803748,Vidalia Park,250,242,188,234,223,205,1342,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4620153,111,BEACH 219 STREET,421403350,11697,2017-05-05,40.55431,-73.926661,0,0,0,0,none,0,0,0,15,1.3692558881709842,Manhattan Beach Park,1,3,0,1,0,0,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0
4617571,143-43,POPLAR AVE,421272036,11355,2017-05-08,40.749293,-73.811954,0,0,0,17,none,1,3,16,96,0.0897693321651963,Kissena Park,10,11,8,19,14,8,70,0,0,1,0,0,0,1,0,0,0,0,0,0,0
4036712,40-23,74 STREET,420975243,11373,2017-08-08,40.7462,-73.891295,8,15,27,112,none,1,17,42,159,0.0523169515503604,Elmjack Mall,251,271,293,217,263,224,1519,0,0,1,0,1,0,0,0,0,0,0,0,0,0
5169012,130,SCHMIDTS LANE,520270386,10314,2017-05-08,40.609299,-74.117292,0,0,0,12,none,3,9,14,72,0.0637929661854344,Sports Park,6,11,17,10,14,8,66,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5169014,452,SLOSSON AVENUE,520273310,10314,2017-05-08,40.609094,-74.116463,0,0,0,12,none,1,9,14,72,0.0757811994267207,Park,19,3,17,14,7,5,65,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3418169,308,PARK AVENUE,320623517,11205,2017-05-08,40.695611,-73.965189,0,0,43,251,none,1,16,86,404,0.0675710421058031,Washington Hall Park,52,41,37,59,45,62,296,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5169013,446,SLOSSON AVENUE,520273329,10314,2017-05-08,40.609195,-74.116499,0,0,0,12,none,1,9,14,72,0.070149555780058,Park,19,3,15,13,4,4,58,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5169011,126,SCHMIDTS LANE,520270395,10314,2017-05-08,40.60931,-74.117205,0,0,0,12,none,2,9,14,72,0.0682822537690094,Sports Park,7,11,18,10,14,8,68,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5170044,104,MILTON AVENUE,520286253,10306,2017-05-09,40.563956,-74.104594,0,0,2,16,none,0,2,7,28,0.1709394492266381,Great Kills Park,7,7,4,14,9,7,48,0,0,0,1,1,0,0,0,0,0,0,0,0,0
3425165,461,TOMPKINS AVENUE,321197717,11216,2017-05-09,40.681604,-73.943553,0,8,26,248,none,2,16,75,321,0.0169579963584516,Potomac Playground,102,94,113,132,140,117,698,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3035769,1666,DEAN STREET,321192856,11213,2017-05-09,40.675919,-73.932472,0,4,24,200,none,3,19,67,314,0.0341438797173114,Imani II Garden,79,98,80,85,76,92,510,1,0,0,0,1,0,0,0,0,0,0,0,0,0
3424622,563,DAHILL ROAD,321444219,11218,2017-05-09,40.633925,-73.978808,0,8,33,165,none,1,3,20,130,0.0881704809662462,DiGilio Playground,33,48,41,54,28,30,234,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3068724,653,METROPOLITAN AVE,321154399,11211,2017-05-09,40.714282,-73.947122,0,14,45,165,none,0,25,71,356,0.1644229412626716,Badame Sessa Triangle,67,65,53,49,58,52,344,1,0,0,0,1,0,0,0,0,0,0,0,0,0
5165186,471,RENSSELAER AVE,520260057,10312,2017-05-09,40.542209,-74.189964,0,0,4,12,none,0,9,22,46,0.1920468798829694,Richmond Parkway,0,0,7,3,4,5,19,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3425544,2159,83RD STREET,321441150,11214,2017-05-10,40.604245,-73.993003,0,8,25,116,none,0,6,17,96,0.3187896731194884,Seth Low Playground/ Bealin Square,65,76,44,48,39,40,312,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3068837,650,METROPOLITAN AVENUE,320909503,11211,2017-05-24,40.714255,-73.94723,0,14,45,164,none,0,25,71,357,0.1636638619877962,Badame Sessa Triangle,63,59,48,45,51,48,314,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2127436,764,E 152 STREET,220562905,10455,2017-05-10,40.815713,-73.906539,4,13,48,174,none,3,25,87,395,0.0403423976174936,Isla Verde Garden,362,437,323,281,298,293,1994,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4619706,84-37,RADNOR ROAD,420653144,11432,2017-05-10,40.718953,-73.784154,0,16,24,55,none,3,5,17,96,0.0423697921794104,Grand Central Parkway,1,1,2,10,4,3,21,0,0,1,0,0,0,1,0,0,0,0,0,0,0
3424214,2157,83RD STREET,321513901,11214,2017-05-10,40.604264,-73.993035,0,8,25,116,none,0,6,17,96,0.3197413850731279,Seth Low Playground/ Bealin Square,65,76,44,48,39,40,312,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5170962,137,BENNETT AVENUE,520228897,10312,2017-05-10,40.537056,-74.182171,0,3,4,12,none,1,11,22,45,0.0877132466353719,Blue Heron Park,13,3,1,8,4,8,37,0,0,0,1,1,0,0,0,0,0,0,0,0,0
4617666,83-67,116 ST,421263288,11418,2017-05-11,40.704521,-73.835823,0,2,20,105,none,1,4,16,117,0.0777808199654856,Forest Park,35,24,35,36,23,25,178,0,0,1,0,1,0,0,0,0,0,0,0,0,0
4618087,64-11,CLOVERDALE BLVD,421353369,11364,2017-05-11,40.748489,-73.75028,0,0,0,0,none,0,4,20,69,0.227100125717026,Alley Park,14,14,7,8,8,15,66,0,0,1,0,0,0,1,0,0,0,0,0,0,0
3414034,2422,SNYDER AVENUE,320917264,11226,2017-05-11,40.648707,-73.954194,0,9,21,140,none,1,3,20,198,0.0199718362885618,Lott Park,74,87,103,76,60,61,461,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2128795,2015,VYSE AVENUE,220550062,10460,2017-05-11,40.842358,-73.881867,0,10,14,138,none,1,29,71,317,0.0558812259515051,Vidalia Park,165,166,162,174,141,148,956,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4623027,89-46,164 STREET,420657113,11432,2017-05-11,40.707058,-73.796928,0,23,49,78,none,0,6,26,96,0.2221354253369157,Captain Tilly Park,252,202,162,136,146,121,1019,0,0,1,0,1,0,0,0,0,0,0,0,1,0
3425752,66,MAUJER STREET,321192785,11206,2017-05-11,40.710497,-73.947972,0,24,51,187,none,1,30,85,361,0.0832585814047609,Ten Eyck Plaza,109,96,69,78,76,70,498,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1089793,217,WEST 122ND STREET,122571993,10027,2017-05-11,40.807391,-73.950552,0,18,58,199,none,4,32,104,279,0.0059647034817746,Joseph Daniel Wilson Garden,178,245,204,203,222,201,1253,0,1,0,0,1,0,0,0,0,0,0,0,0,0
4618168,46-31,BOWNE STREET,421395859,11355,2017-05-12,40.751748,-73.816047,0,0,10,17,none,0,3,18,101,0.2176201752526071,Lawrence Triangle,12,18,18,15,23,6,92,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5165043,149,DUNHAM STREET,520202520,10309,2017-05-12,40.525027,-74.217209,0,2,8,19,none,1,4,9,36,0.0756389756232471,Pleasant Plains Plaza,7,2,6,17,2,8,42,0,0,0,1,0,0,1,0,0,0,0,0,0,0
5054110,135,BEACHVIEW AVENUE,520139243,10306,2017-05-12,40.576861,-74.09596,0,0,9,17,none,1,6,9,46,0.0706342857935316,Midland Field,17,15,16,12,10,21,91,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3056901,45,IRVING PLACE,320908737,11238,2017-05-12,40.683785,-73.959946,0,17,61,261,none,0,22,72,383,0.104915297786345,Crispus Attucks Playground,58,39,77,65,51,61,351,1,0,0,0,1,0,0,0,0,0,0,0,0,0
5168564,44,CLINTON PLACE,520261154,10302,2017-05-15,40.631729,-74.136887,0,0,0,0,none,0,5,17,56,0.3835138757369872,Veterans Park,32,36,28,40,30,20,186,0,0,0,1,1,0,0,0,0,0,0,0,0,0
3170906,1031,EAST 7 STREET,321327131,11230,2017-05-15,40.625796,-73.969365,0,12,27,134,none,1,3,14,115,0.0628354334559981,Ocean Parkway Malls,11,14,7,13,9,8,62,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3192056,2045,OCEAN PARKWAY,321451040,11223,2017-05-15,40.599041,-73.9657,0,4,22,103,none,1,8,22,88,0.0062323203638008,Ocean Parkway Malls,28,25,18,22,9,17,119,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2127944,1144,EVERGREEN AVENUE,220524207,10472,2017-05-17,40.827014,-73.880702,0,7,31,129,none,0,15,64,297,0.1283342024793272,Colgate Close,158,142,146,144,141,98,829,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4615219,84-20,102 AVENUE,421423347,11416,2017-05-16,40.680996,-73.854737,0,6,19,78,none,1,8,28,142,0.0898686688174864,Ampere Playground,40,30,45,45,46,49,255,0,0,1,0,1,0,0,0,0,0,0,0,0,0
4615218,84-22,102 AVENUE,421423356,11416,2017-05-16,40.680996,-73.854734,0,6,19,78,none,1,8,28,142,0.0900261212772588,Ampere Playground,40,30,45,45,46,49,255,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1089812,3,WEST 128 STREET,122378701,10027,2017-05-17,40.808558,-73.941368,0,13,53,217,none,4,43,121,326,0.0092538703964517,Collyer Brothers Park,182,211,201,182,219,203,1198,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2128332,4826,BARNES AVENUE,220553620,10470,2017-05-17,40.906063,-73.847111,0,3,5,19,none,0,2,2,32,0.3960587239131344,Bronx River Parkway,74,137,84,92,65,62,514,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2128334,4822,BARNES AVENUE,220553602,10470,2017-05-17,40.905967,-73.847155,0,3,5,19,none,0,2,2,32,0.3972401703434253,Bronx River Parkway,74,137,84,92,65,62,514,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3422396,937,EUCLID AVENUE,320916372,11208,2017-05-17,40.663875,-73.869052,0,0,11,83,none,0,7,45,163,0.1620409268396957,Woodruff Playground,45,37,38,45,39,40,244,1,0,0,0,1,0,0,0,0,0,0,0,0,0
4619555,46-40,VERNON BOULEVARD,421069355,11101,2017-05-17,40.74597,-73.95303,0,23,39,455,none,0,8,35,280,0.1538073290039045,Gordon Triangle,46,33,48,45,34,25,231,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1090783,251,EAST 2 STREET,121185092,10009,2017-05-18,40.721248,-73.981637,0,8,57,525,none,10,63,98,382,0.0042354352286353,Allied Productions/Le Petit Versailles,192,208,247,223,219,181,1270,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4614930,217-15,137TH ROAD,421376754,11413,2017-05-17,40.675561,-73.754447,0,0,0,0,none,1,3,18,55,0.0839798315273889,Montbellier Park,42,29,18,22,23,20,154,0,0,1,0,1,0,0,0,0,0,0,0,0,0
4618338,110-38,68 ROAD,421363688,11375,2017-05-18,40.727072,-73.843543,0,7,15,86,none,0,9,18,120,0.1817306361360675,Yellowstone Park,6,4,8,1,7,9,35,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2128331,4828,BARNES AVENUE,220553639,10470,2017-05-18,40.906112,-73.847086,0,3,5,19,none,0,2,2,32,0.3955991962839686,Bronx River Parkway,74,134,82,89,64,59,502,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2128333,4824,BARNES AVENUE,220553611,10470,2017-05-18,40.906016,-73.847133,0,3,5,19,none,0,2,2,32,0.3966070559431168,Bronx River Parkway,74,137,84,92,65,62,514,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5169592,5304,AMBOY ROAD,520299588,10312,2017-05-18,40.533815,-74.187091,0,1,6,12,none,0,11,21,45,0.1750213981036041,Park,2,6,8,8,8,2,34,0,0,0,1,0,0,1,0,0,0,0,0,0,0
5167257,5308,AMBOY ROAD,520272482,10312,2017-05-18,40.533776,-74.187202,0,1,6,12,none,0,11,21,45,0.1731903073254563,Park,4,6,3,6,6,2,27,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2128589,4820,BARNES AVENUE,220553595,10470,2017-05-18,40.905917,-73.847177,0,3,5,19,none,0,2,2,32,0.3979268331446413,Bronx River Parkway,74,137,84,92,65,62,514,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4297183,21,17 ROAD,421006244,11693,2017-05-18,40.601049,-73.821453,0,0,1,21,none,3,6,14,37,0.0248561676979166,Park,3,12,9,7,4,7,42,0,0,1,0,0,0,1,0,0,0,0,0,0,0
3425750,245,SCHAEFER STREET,321196932,11207,2017-05-18,40.691145,-73.906396,0,7,27,146,none,0,12,42,286,0.1396893623817212,Irving Square Park,121,114,112,111,113,130,701,1,0,0,0,1,0,0,0,0,0,0,0,0,0
4303227,72-15,THURSBY AVENUE,420656472,11692,2017-05-19,40.594645,-73.801331,0,4,12,32,none,0,10,17,46,0.1444719412223022,Rockaway Garage,14,21,20,17,31,35,138,0,0,1,0,0,0,1,0,0,0,0,0,0,0
4297124,46,WEST 15 ROAD,420658611,11693,2017-05-19,40.602451,-73.821522,0,0,1,21,none,2,7,13,37,0.030623587159609,Park,6,12,12,10,2,11,53,0,0,1,0,0,0,1,0,0,0,0,0,0,0
3425593,318,HOYT STREET,321129952,11231,2017-05-19,40.680454,-73.991971,0,11,78,265,none,0,8,60,287,0.1400291533135356,Carroll Park,31,28,18,35,28,16,156,1,0,0,0,0,0,1,0,0,0,0,0,0,0
4617474,4358,164TH ST,421363857,11358,2017-05-19,40.757138,-73.80255,0,0,0,14,none,1,4,13,81,0.0788328615092859,The Olde Towne of Flushing Burial Ground,19,22,22,22,12,18,115,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3422398,933,EUCLID AVENUE,320916363,11208,2017-05-19,40.663949,-73.86907,0,0,12,83,none,0,7,45,163,0.1610813014650315,Woodruff Playground,51,42,47,50,44,49,283,1,0,0,0,1,0,0,0,0,0,0,0,0,0
3858778,15,BRIDGE PARK DRIVE,321188996,11201,2017-05-19,40.692396,-74.000454,0,3,62,315,none,3,20,69,296,0.0,Brooklyn Bridge Park,33,43,35,25,28,28,192,1,0,0,0,1,0,0,0,0,0,0,0,0,0
4614967,43-60,164TH ST,421363982,11358,2017-05-22,40.7571,-73.802554,0,0,0,14,none,1,4,13,81,0.0768354085649214,The Olde Towne of Flushing Burial Ground,19,22,23,22,12,18,116,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5110021,1139,MASON AVENUE,520139216,10306,2017-05-22,40.576089,-74.096477,0,0,9,17,none,1,5,9,46,0.0213966183702697,Midland Field,18,23,18,13,12,17,101,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3426943,168,MONROE STREET,321196166,11216,2017-05-22,40.685239,-73.952499,0,14,36,271,none,1,27,77,345,0.096135473938803,Stars Of Hope,55,40,62,52,58,42,309,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4297057,9,WEST 14 ROAD,420656524,11693,2017-05-22,40.603095,-73.820702,0,1,1,21,none,2,7,13,39,0.0874468058122837,Park,11,15,14,10,6,13,69,0,0,1,0,0,0,1,0,0,0,0,0,0,0
4618687,108-48,37 DRIVE,421376950,11368,2017-05-23,40.75343,-73.858893,0,7,16,74,none,0,12,31,139,0.164732597803289,Mall Thirty Four XXXIV,60,90,108,109,85,95,547,0,0,1,0,1,0,0,0,0,0,0,0,0,0
3047973,511,HERKIMER STREET,320908238,11213,2017-05-23,40.678938,-73.936532,0,8,24,211,none,1,19,73,311,0.0632539454946459,Harmony Park,182,177,205,154,139,169,1026,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3426779,297,COVERT ST,321197708,11237,2017-05-23,40.692624,-73.906116,0,7,23,147,none,0,9,36,288,0.116675285662052,Irving Square Park,89,110,73,74,124,105,575,1,0,0,0,1,0,0,0,0,0,0,0,0,0
3425876,190,EAST 7TH ST,321377602,11218,2017-05-23,40.647363,-73.973467,0,10,21,165,none,1,14,23,149,0.0625820187054695,Ocean Parkway Malls,72,59,42,40,54,59,326,1,0,0,0,0,0,0,0,0,0,0,1,0,0
